    0.912	    0.002	    0.129	   -1.764	    0.081	    0.077	    0.363	  -10.000
    0.911	    0.002	   -0.036	    0.180	    0.079	    0.040	    0.027	    0.000
    0.910	    0.002	    0.050	   -0.076	    0.069	    0.039	    0.028	    0.020
    0.909	    0.002	    0.098	   -0.105	    0.067	    0.038	    0.028	    0.040
    0.907	    0.002	    0.110	    0.097	    0.074	    0.040	    0.028	    0.060
    0.908	    0.002	   -0.120	    0.157	    0.082	    0.042	    0.029	    0.080
    0.907	    0.002	    0.049	   -0.173	    0.066	    0.040	    0.029	    0.100
    0.907	    0.002	   -0.051	    0.066	    0.080	    0.042	    0.029	    0.120
    0.909	    0.002	   -0.141	    0.045	    0.078	    0.038	    0.028	    0.140
    0.908	    0.002	    0.087	   -0.158	    0.065	    0.037	    0.027	    0.160
    0.909	    0.002	    0.063	    0.078	    0.076	    0.041	    0.028	    0.180
    0.908	    0.002	   -0.121	    0.125	    0.080	    0.038	    0.027	    0.200
    0.907	    0.002	    0.096	   -0.125	    0.067	    0.038	    0.027	    0.220
    0.906	    0.002	    0.041	    0.095	    0.074	    0.038	    0.025	    0.240
    0.907	    0.002	   -0.117	    0.097	    0.079	    0.041	    0.028	    0.260
    0.906	    0.002	    0.103	   -0.134	    0.066	    0.038	    0.027	    0.280
    0.906	    0.002	    0.112	    0.067	    0.072	    0.040	    0.027	    0.300
    0.907	    0.002	   -0.136	    0.134	    0.084	    0.041	    0.029	    0.320
    0.907	    0.002	    0.021	   -0.177	    0.071	    0.044	    0.033	    0.340
    0.908	    0.002	   -0.000	    0.039	    0.074	    0.043	    0.029	    0.360
    0.907	    0.002	   -0.145	    0.095	    0.081	    0.045	    0.031	    0.380
    0.907	    0.002	    0.088	   -0.151	    0.067	    0.039	    0.029	    0.400
    0.906	    0.002	    0.044	    0.096	    0.074	    0.040	    0.027	    0.420
    0.906	    0.002	   -0.146	    0.074	    0.078	    0.037	    0.026	    0.440
    0.905	    0.002	    0.179	   -0.114	    0.069	    0.039	    0.027	    0.460
    0.906	    0.002	   -0.018	    0.130	    0.079	    0.042	    0.029	    0.480
    0.906	    0.002	   -0.146	    0.042	    0.079	    0.039	    0.027	    0.500
    0.907	    0.002	    0.154	   -0.138	    0.069	    0.038	    0.027	    0.520
    0.907	    0.002	   -0.031	    0.131	    0.080	    0.042	    0.028	    0.540
    0.907	    0.002	   -0.104	    0.021	    0.075	    0.041	    0.029	    0.560
    0.907	    0.002	    0.161	   -0.131	    0.067	    0.038	    0.027	    0.580
    0.907	    0.002	    0.005	    0.175	    0.081	    0.042	    0.028	    0.600
    0.906	    0.002	   -0.096	   -0.002	    0.076	    0.039	    0.029	    0.620
    0.907	    0.002	    0.172	   -0.122	    0.067	    0.039	    0.028	    0.640
    0.907	    0.002	   -0.014	    0.139	    0.080	    0.045	    0.031	    0.660
    0.908	    0.002	   -0.113	    0.051	    0.081	    0.041	    0.031	    0.680
    0.908	    0.002	    0.117	   -0.162	    0.066	    0.041	    0.030	    0.700
    0.909	    0.002	   -0.007	    0.155	    0.079	    0.041	    0.027	    0.720
    0.909	    0.002	   -0.120	    0.012	    0.079	    0.043	    0.031	    0.740
    0.908	    0.002	   -0.121	   -0.145	    0.074	    0.040	    0.030	    0.760
    0.909	    0.002	    0.165	   -0.031	    0.069	    0.039	    0.027	    0.780
    0.908	    0.001	    0.152	    0.125	    0.076	    0.045	    0.030	    0.800
    0.908	    0.002	   -0.066	    0.186	    0.084	    0.042	    0.028	    0.820
    0.909	    0.002	    0.144	   -0.113	    0.067	    0.040	    0.028	    0.840
    0.908	    0.002	   -0.026	    0.121	    0.078	    0.041	    0.027	    0.860
    0.909	    0.002	   -0.110	    0.117	    0.079	    0.041	    0.029	    0.880
    0.909	    0.002	    0.132	   -0.141	    0.067	    0.040	    0.029	    0.900
    0.910	    0.002	   -0.038	    0.128	    0.081	    0.044	    0.031	    0.920
    0.910	    0.002	   -0.124	   -0.033	    0.077	    0.041	    0.030	    0.940
    0.909	    0.002	    0.155	   -0.137	    0.067	    0.041	    0.029	    0.960
    0.910	    0.002	    0.008	    0.182	    0.080	    0.039	    0.026	    0.980
    0.909	    0.002	   -0.102	    0.061	    0.084	    0.043	    0.031	    1.000
    0.910	    0.002	    0.171	   -0.116	    0.067	    0.041	    0.031	    1.020
    0.910	    0.002	   -0.035	    0.107	    0.080	    0.043	    0.030	    1.040
    0.911	    0.002	   -0.133	    0.083	    0.082	    0.042	    0.030	    1.060
    0.912	    0.002	    0.055	   -0.138	    0.067	    0.040	    0.030	    1.080
    0.911	    0.002	    0.146	   -0.025	    0.069	    0.040	    0.027	    1.100
    0.912	    0.002	   -0.084	    0.192	    0.082	    0.041	    0.029	    1.120
    0.911	    0.002	    0.072	   -0.112	    0.068	    0.038	    0.027	    1.140
    0.910	    0.002	    0.150	   -0.021	    0.067	    0.040	    0.029	    1.160
    0.911	    0.002	   -0.108	    0.153	    0.081	    0.040	    0.029	    1.180
    0.911	    0.002	    0.025	   -0.112	    0.071	    0.040	    0.028	    1.200
    0.910	    0.002	    0.141	   -0.096	    0.065	    0.040	    0.028	    1.220
    0.911	    0.002	   -0.091	    0.147	    0.081	    0.040	    0.029	    1.240
    0.912	    0.002	    0.004	   -0.101	    0.074	    0.039	    0.028	    1.260
    0.912	    0.002	    0.147	   -0.063	    0.067	    0.040	    0.028	    1.280
    0.913	    0.001	   -0.105	    0.147	    0.084	    0.041	    0.028	    1.300
    0.912	    0.002	    0.024	   -0.114	    0.069	    0.037	    0.027	    1.320
    0.912	    0.002	    0.138	   -0.109	    0.067	    0.040	    0.027	    1.340
    0.910	    0.002	   -0.087	    0.171	    0.080	    0.042	    0.029	    1.360
    0.911	    0.002	    0.056	   -0.105	    0.070	    0.039	    0.027	    1.380
    0.912	    0.002	    0.139	    0.021	    0.070	    0.040	    0.027	    1.400
    0.912	    0.001	   -0.118	    0.153	    0.079	    0.041	    0.029	    1.420
    0.912	    0.001	    0.060	   -0.124	    0.068	    0.038	    0.027	    1.440
    0.913	    0.002	    0.156	   -0.039	    0.069	    0.042	    0.029	    1.460
    0.912	    0.002	   -0.133	    0.118	    0.082	    0.040	    0.027	    1.480
    0.912	    0.002	    0.061	   -0.143	    0.066	    0.038	    0.027	    1.500
    0.912	    0.002	    0.084	    0.061	    0.072	    0.042	    0.027	    1.520
    0.912	    0.002	   -0.135	    0.138	    0.085	    0.043	    0.029	    1.540
    0.912	    0.002	    0.037	   -0.149	    0.071	    0.041	    0.029	    1.560
    0.912	    0.002	    0.026	    0.058	    0.072	    0.038	    0.027	    1.580
    0.912	    0.002	   -0.144	    0.125	    0.080	    0.039	    0.026	    1.600
    0.914	    0.002	    0.035	   -0.175	    0.069	    0.041	    0.029	    1.620
    0.913	    0.002	    0.089	    0.035	    0.074	    0.040	    0.028	    1.640
    0.911	    0.002	   -0.172	    0.109	    0.082	    0.041	    0.028	    1.660
    0.912	    0.002	   -0.058	   -0.117	    0.074	    0.038	    0.027	    1.680
    0.912	    0.002	    0.156	   -0.135	    0.065	    0.040	    0.028	    1.700
    0.911	    0.001	   -0.018	    0.165	    0.077	    0.042	    0.029	    1.720
    0.910	    0.002	   -0.079	   -0.020	    0.073	    0.038	    0.027	    1.740
    0.911	    0.002	    0.110	   -0.103	    0.067	    0.038	    0.026	    1.760
    0.910	    0.002	    0.182	    0.008	    0.067	    0.041	    0.028	    1.780
    0.911	    0.002	   -0.054	    0.190	    0.082	    0.038	    0.025	    1.800
    0.911	    0.002	    0.066	   -0.076	    0.071	    0.039	    0.029	    1.820
    0.910	    0.002	    0.154	   -0.085	    0.069	    0.039	    0.028	    1.840
    0.909	    0.002	   -0.056	    0.169	    0.079	    0.040	    0.027	    1.860
    0.909	    0.002	   -0.040	   -0.077	    0.074	    0.040	    0.030	    1.880
    0.910	    0.002	    0.149	   -0.129	    0.068	    0.041	    0.028	    1.900
    0.909	    0.002	   -0.033	    0.165	    0.078	    0.038	    0.028	    1.920
    0.908	    0.002	   -0.093	   -0.055	    0.075	    0.039	    0.028	    1.940
    0.909	    0.002	    0.186	   -0.122	    0.066	    0.040	    0.028	    1.960
    0.909	    0.002	   -0.011	    0.152	    0.078	    0.041	    0.028	    1.980
    0.909	    0.002	   -0.091	    0.008	    0.075	    0.038	    0.027	    2.000
    0.909	    0.002	    0.154	   -0.132	    0.065	    0.038	    0.027	    2.020
    0.908	    0.002	    0.017	    0.146	    0.076	    0.042	    0.029	    2.040
    0.908	    0.002	   -0.114	    0.075	    0.080	    0.038	    0.027	    2.060
    0.907	    0.002	    0.117	   -0.149	    0.066	    0.039	    0.028	    2.080
    0.907	    0.002	   -0.026	    0.121	    0.077	    0.040	    0.026	    2.100
    0.906	    0.002	   -0.095	    0.052	    0.078	    0.040	    0.028	    2.120
    0.906	    0.002	    0.162	   -0.128	    0.068	    0.041	    0.027	    2.140
    0.907	    0.002	    0.007	    0.170	    0.078	    0.041	    0.027	    2.160
    0.909	    0.002	   -0.089	    0.022	    0.077	    0.038	    0.028	    2.180
    0.907	    0.002	    0.161	   -0.123	    0.066	    0.040	    0.025	    2.200
    0.907	    0.002	    0.050	    0.157	    0.078	    0.041	    0.027	    2.220
    0.907	    0.002	   -0.114	    0.085	    0.078	    0.043	    0.029	    2.240
    0.906	    0.002	    0.137	   -0.141	    0.065	    0.037	    0.026	    2.260
    0.906	    0.002	    0.003	    0.147	    0.078	    0.041	    0.026	    2.280
    0.906	    0.002	   -0.104	    0.042	    0.076	    0.041	    0.030	    2.300
    0.906	    0.002	    0.174	   -0.112	    0.065	    0.041	    0.030	    2.320
    0.907	    0.002	    0.019	    0.137	    0.080	    0.040	    0.026	    2.340
    0.908	    0.002	   -0.112	    0.103	    0.079	    0.041	    0.028	    2.360
    0.908	    0.002	    0.090	   -0.160	    0.064	    0.040	    0.029	    2.380
    0.908	    0.002	   -0.006	    0.113	    0.080	    0.040	    0.026	    2.400
    0.907	    0.002	   -0.132	    0.052	    0.078	    0.040	    0.028	    2.420
    0.908	    0.002	    0.096	   -0.156	    0.063	    0.039	    0.028	    2.440
    0.907	    0.002	    0.087	    0.110	    0.074	    0.040	    0.027	    2.460
    0.907	    0.002	   -0.084	    0.118	    0.079	    0.041	    0.028	    2.480
    0.907	    0.002	   -0.162	    0.050	    0.082	    0.040	    0.028	    2.500
    0.907	    0.002	    0.069	   -0.156	    0.066	    0.040	    0.030	    2.520
    0.909	    0.002	    0.070	    0.088	    0.075	    0.042	    0.027	    2.540
    0.909	    0.002	   -0.128	    0.125	    0.080	    0.040	    0.029	    2.560
    0.909	    0.002	    0.050	   -0.161	    0.067	    0.041	    0.029	    2.580
    0.909	    0.002	    0.153	    0.053	    0.071	    0.035	    0.027	    2.600
    0.909	    0.002	   -0.128	    0.114	    0.082	    0.041	    0.028	    2.620
    0.908	    0.002	   -0.004	   -0.149	    0.067	    0.038	    0.028	    2.640
    0.909	    0.002	    0.117	   -0.099	    0.069	    0.038	    0.026	    2.660
    0.909	    0.002	   -0.084	    0.144	    0.081	    0.041	    0.028	    2.680
    0.910	    0.002	   -0.038	   -0.103	    0.072	    0.041	    0.029	    2.700
    0.911	    0.002	    0.128	   -0.118	    0.065	    0.039	    0.027	    2.720
    0.911	    0.002	   -0.041	    0.160	    0.079	    0.042	    0.029	    2.740
    0.911	    0.002	   -0.043	   -0.074	    0.074	    0.043	    0.030	    2.760
    0.911	    0.001	    0.139	   -0.110	    0.064	    0.040	    0.028	    2.780
    0.911	    0.002	   -0.070	    0.159	    0.082	    0.040	    0.027	    2.800
    0.911	    0.002	    0.050	   -0.111	    0.073	    0.039	    0.028	    2.820
    0.911	    0.002	    0.128	    0.018	    0.068	    0.039	    0.027	    2.840
    0.911	    0.002	    0.157	    0.145	    0.074	    0.039	    0.027	    2.860
    0.912	    0.002	   -0.150	    0.082	    0.081	    0.042	    0.030	    2.880
    0.913	    0.002	   -0.048	   -0.117	    0.069	    0.038	    0.027	    2.900
    0.914	    0.002	    0.102	   -0.128	    0.069	    0.038	    0.026	    2.920
    0.914	    0.002	   -0.049	    0.092	    0.081	    0.042	    0.028	    2.940
    0.913	    0.002	   -0.146	    0.048	    0.079	    0.040	    0.029	    2.960
    0.913	    0.002	    0.078	   -0.167	    0.066	    0.039	    0.028	    2.980
    0.913	    0.002	    0.114	    0.099	    0.072	    0.038	    0.026	    3.000
    0.913	    0.002	   -0.128	    0.145	    0.080	    0.039	    0.028	    3.020
    0.913	    0.002	    0.014	   -0.157	    0.069	    0.039	    0.028	    3.040
    0.914	    0.002	    0.141	   -0.021	    0.068	    0.038	    0.027	    3.060
    0.914	    0.002	   -0.091	    0.125	    0.079	    0.043	    0.029	    3.080
    0.914	    0.002	   -0.166	   -0.066	    0.074	    0.038	    0.029	    3.100
    0.915	    0.002	    0.105	   -0.120	    0.065	    0.036	    0.026	    3.120
    0.915	    0.002	    0.186	    0.096	    0.071	    0.040	    0.027	    3.140
    0.915	    0.002	   -0.082	    0.179	    0.081	    0.041	    0.028	    3.160
    0.913	    0.002	   -0.108	   -0.132	    0.072	    0.039	    0.029	    3.180
    0.913	    0.002	    0.130	   -0.144	    0.067	    0.038	    0.026	    3.200
    0.913	    0.002	    0.034	    0.139	    0.076	    0.039	    0.026	    3.220
    0.913	    0.002	   -0.113	    0.078	    0.077	    0.039	    0.027	    3.240
    0.913	    0.002	    0.125	   -0.146	    0.067	    0.038	    0.027	    3.260
    0.914	    0.002	    0.005	    0.136	    0.079	    0.042	    0.026	    3.280
    0.915	    0.002	   -0.086	    0.048	    0.075	    0.039	    0.027	    3.300
    0.914	    0.002	    0.134	   -0.152	    0.063	    0.037	    0.027	    3.320
    0.914	    0.002	   -0.049	    0.129	    0.077	    0.040	    0.027	    3.340
    0.913	    0.002	   -0.100	   -0.019	    0.071	    0.038	    0.027	    3.360
    0.913	    0.002	    0.125	   -0.161	    0.063	    0.037	    0.025	    3.380
    0.913	    0.002	   -0.020	    0.152	    0.080	    0.040	    0.027	    3.400
    0.913	    0.002	   -0.039	   -0.025	    0.075	    0.041	    0.029	    3.420
    0.912	    0.002	    0.183	   -0.113	    0.064	    0.040	    0.027	    3.440
    0.913	    0.002	   -0.024	    0.119	    0.077	    0.042	    0.028	    3.460
    0.914	    0.002	   -0.133	    0.096	    0.079	    0.040	    0.027	    3.480
    0.913	    0.002	    0.064	   -0.140	    0.064	    0.042	    0.027	    3.500
    0.914	    0.002	    0.148	    0.020	    0.070	    0.040	    0.027	    3.520
    0.913	    0.002	   -0.111	    0.134	    0.079	    0.039	    0.027	    3.540
    0.913	    0.002	    0.024	   -0.138	    0.067	    0.037	    0.027	    3.560
    0.912	    0.002	    0.116	   -0.062	    0.069	    0.038	    0.025	    3.580
    0.912	    0.002	   -0.060	    0.098	    0.076	    0.040	    0.027	    3.600
    0.912	    0.002	   -0.176	   -0.028	    0.073	    0.038	    0.027	    3.620
    0.912	    0.002	   -0.166	   -0.136	    0.072	    0.037	    0.025	    3.640
    0.913	    0.002	   -0.115	   -0.115	    0.071	    0.038	    0.025	    3.660
    0.913	    0.002	   -0.060	   -0.070	    0.071	    0.038	    0.026	    3.680
    0.912	    0.002	    0.214	   -0.066	    0.064	    0.034	    0.023	    3.700
    0.911	    0.002	    0.005	    0.237	    0.077	    0.038	    0.026	    3.720
    0.910	    0.001	    0.112	   -0.135	    0.063	    0.037	    0.026	    3.740
    0.911	    0.002	   -0.023	    0.118	    0.071	    0.038	    0.025	    3.760
    0.912	    0.001	   -0.070	   -0.140	    0.066	    0.037	    0.026	    3.780
    0.913	    0.002	   -0.099	   -0.092	    0.067	    0.033	    0.022	    3.800
    0.911	    0.002	   -0.047	   -0.026	    0.068	    0.031	    0.020	    3.820
    0.911	    0.002	   -0.030	   -0.023	    0.067	    0.032	    0.021	    3.840
    0.910	    0.002	   -0.018	   -0.023	    0.064	    0.033	    0.021	    3.860
    0.909	    0.002	    0.016	   -0.020	    0.064	    0.032	    0.020	    3.880
    0.909	    0.002	    0.048	   -0.017	    0.067	    0.034	    0.021	    3.900
    0.911	    0.002	    0.064	    0.110	    0.063	    0.030	    0.020	    3.920
    0.911	    0.002	    0.013	    0.045	    0.065	    0.030	    0.019	    3.940
    0.911	    0.002	    0.020	    0.020	    0.065	    0.032	    0.020	    3.960
    0.911	    0.002	   -0.027	    0.059	    0.065	    0.035	    0.020	    3.980
    0.910	    0.002	   -0.013	   -0.022	    0.067	    0.031	    0.019	    4.000
    0.910	    0.002	    0.229	    0.007	    0.057	    0.027	    0.017	    4.020
    0.911	    0.002	    0.273	    0.192	    0.061	    0.031	    0.017	    4.040
    0.911	    0.002	   -0.028	    0.201	    0.072	    0.033	    0.020	    4.060
    0.912	    0.002	   -0.132	   -0.015	    0.067	    0.030	    0.020	    4.080
    0.913	    0.002	    0.017	   -0.126	    0.060	    0.030	    0.019	    4.100
    0.913	    0.002	    0.162	   -0.070	    0.060	    0.031	    0.020	    4.120
    0.912	    0.001	    0.156	    0.154	    0.065	    0.032	    0.020	    4.140
    0.911	    0.002	    0.160	    0.040	    0.064	    0.034	    0.021	    4.160
    0.911	    0.002	   -0.083	    0.130	    0.072	    0.034	    0.022	    4.180
    0.911	    0.002	   -0.205	   -0.103	    0.069	    0.034	    0.023	    4.200
    0.911	    0.002	    0.045	   -0.148	    0.064	    0.033	    0.022	    4.220
    0.912	    0.002	    0.143	   -0.073	    0.063	    0.034	    0.022	    4.240
    0.912	    0.002	    0.118	    0.121	    0.070	    0.038	    0.025	    4.260
    0.912	    0.001	   -0.130	    0.104	    0.074	    0.037	    0.026	    4.280
    0.911	    0.002	   -0.228	   -0.125	    0.071	    0.036	    0.025	    4.300
    0.910	    0.002	    0.081	   -0.128	    0.064	    0.036	    0.024	    4.320
    0.910	    0.002	    0.205	    0.042	    0.065	    0.035	    0.023	    4.340
    0.909	    0.002	   -0.030	    0.166	    0.077	    0.037	    0.025	    4.360
    0.909	    0.002	   -0.072	    0.038	    0.073	    0.037	    0.026	    4.380
    0.909	    0.002	   -0.073	    0.016	    0.072	    0.038	    0.027	    4.400
    0.910	    0.001	    0.015	   -0.001	    0.074	    0.036	    0.024	    4.420
    0.909	    0.002	   -0.028	    0.150	    0.077	    0.038	    0.027	    4.440
    0.910	    0.002	   -0.084	    0.009	    0.075	    0.039	    0.028	    4.460
    0.908	    0.002	   -0.041	   -0.001	    0.074	    0.039	    0.026	    4.480
    0.907	    0.002	   -0.018	    0.085	    0.073	    0.038	    0.027	    4.500
    0.907	    0.002	   -0.075	    0.014	    0.075	    0.038	    0.027	    4.520
    0.908	    0.002	   -0.146	   -0.152	    0.073	    0.039	    0.027	    4.540
    0.908	    0.002	   -0.050	   -0.044	    0.077	    0.040	    0.029	    4.560
    0.908	    0.002	    0.076	   -0.072	    0.070	    0.040	    0.028	    4.580
    0.908	    0.002	    0.081	    0.219	    0.081	    0.040	    0.027	    4.600
    0.907	    0.002	    0.086	    0.131	    0.074	    0.040	    0.028	    4.620
    0.908	    0.002	   -0.018	    0.142	    0.078	    0.041	    0.029	    4.640
    0.908	    0.001	    0.007	    0.089	    0.076	    0.041	    0.029	    4.660
    0.909	    0.002	    0.030	    0.111	    0.078	    0.041	    0.028	    4.680
    0.910	    0.002	   -0.107	    0.066	    0.079	    0.041	    0.029	    4.700
    0.911	    0.001	   -0.179	    0.043	    0.083	    0.042	    0.030	    4.720
    0.911	    0.002	   -0.036	   -0.164	    0.069	    0.040	    0.029	    4.740
    0.912	    0.002	    0.099	   -0.090	    0.072	    0.038	    0.026	    4.760
    0.911	    0.002	    0.045	    0.050	    0.076	    0.042	    0.029	    4.780
    0.912	    0.001	    0.086	   -0.124	    0.067	    0.040	    0.029	    4.800
    0.912	    0.002	    0.173	    0.014	    0.072	    0.042	    0.030	    4.820
    0.912	    0.002	    0.175	    0.135	    0.074	    0.041	    0.029	    4.840
    0.913	    0.002	   -0.078	    0.104	    0.078	    0.043	    0.030	    4.860
    0.914	    0.002	   -0.161	   -0.025	    0.077	    0.041	    0.030	    4.880
    0.913	    0.002	   -0.227	   -0.135	    0.078	    0.043	    0.030	    4.900
    0.914	    0.002	   -0.110	   -0.180	    0.071	    0.041	    0.029	    4.920
    0.914	    0.001	    0.096	   -0.128	    0.068	    0.039	    0.028	    4.940
    0.913	    0.002	    0.236	    0.106	    0.073	    0.042	    0.029	    4.960
    0.913	    0.002	   -0.044	    0.107	    0.081	    0.044	    0.031	    4.980
